title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Autodesk | 3D Design_ Engineering & Entertainment Software,https://www.autodesk.com.au/,Autodesk builds software that helps people imagine  design  and make a better world.,autodesk,"['L 5 Building C 11 Talavera Rd North Ryde, New South Wales, 2113 Australia', 'https://app.avention.com/company/f7ff1640-6ee5-3591-85be-632e79d1f8ed#report/company_summary']",None,"['1800-951-919', 'https://www.autodesk.com.au/']","['autodesk software software', 'autodesk revit lt software', 'free autodesk software', 'other autodesk software', 'nonvalid autodesk software', 'genuine autodesk software', 'autodesk desktop software', 'most autodesk software', 'design software', 'autodesk products']","[['Matthew David Chapman', 'Director'], 'https://app.avention.com/company/f7ff1640-6ee5-3591-85be-632e79d1f8ed#report/company_summary']","['Computer, Office Equipment and Software Merchant Wholesalers', 'https://app.avention.com/company/f7ff1640-6ee5-3591-85be-632e79d1f8ed#report/company_summary']",None,"['36M', 'https://app.avention.com/company/f7ff1640-6ee5-3591-85be-632e79d1f8ed#report/company_summary']",None,None,"['136', 'https://app.avention.com/company/f7ff1640-6ee5-3591-85be-632e79d1f8ed#report/company_summary']","['Private Subsidiary, Headquarters', 'https://app.avention.com/company/f7ff1640-6ee5-3591-85be-632e79d1f8ed#report/company_summary']",0.0,0.25,0.0,0.0,0.0625
Abtrac: Job Management Software,https://www.abtrac.com/,All-in-one Job Management Software complete with job tracking  forecasting & work scheduling  time tracking  invoicing  reports plus more.,abtrac,"['Level 20 1 Market Street Sydney NSW 2000', 'https://www.abtrac.com/contact-us']","['enquiries@abtrac.com', 'https://www.crunchbase.com/organization/abtrac']","['1800 218 434', 'https://www.abtrac.com/become-a-software-reseller']","['professional services business management', 'good business management', 'time management system', 'professional services businesses', 'business software', 'business management experts', 'many professional services businesses', 'business information systems', 'time management', 'other businesses']","[[""Edward O'Leary"", 'CEO'], 'https://www.abtrac.com/our-people']","[['Software'], 'https://www.crunchbase.com/organization/abtrac']","['23 September 2015', 'https://opencorporates.com/companies/nz/5810332']",None,None,"['New Zealand', 'https://opencorporates.com/companies/nz/5810332']",None,"['Private', 'https://www.crunchbase.com/organization/abtrac']",1.0,0.75,0.75,0.0,0.625
Job Vacancies: Jobs in New Zealand - Job Search - Latest ...,http://www.nzjobsearch.com/,Connect With latest job openings online including IT  Sales  Banking  Marketing  Fresher  Walk-ins  Part time etc. Search and Apply for Latest Job Vacancies across Top Companies in New Zealand. Post your CV Now !.,nzjobsearch,None,"['nik.arkharov@foodstuffs.co.nz', 'http://www.nzjobsearch.com/auckland-jobs/sap-pi-developer-69368']","['+64 9 353 9815', 'http://www.nzjobsearch.com/auckland-jobs/transactional-banking-senior-associate-57079']","['business banking related jobs', 'customer service experience', 'business everyday banking related jobs', 'team work', 'customer service skills', 'teams', 'great customer service', 'excellent customer service skills', 'other teams', 'customer banking consultant']","[['Janneke HORDIJK', ' director'], 'https://opencorporates.com/companies/nz/1629072']","['IT - Software, Finance and insurance', 'from_classification_model']","['15 May 2005', 'https://opencorporates.com/companies/nz/1629072']",None,None,"['New Zealand', 'https://opencorporates.com/companies/nz/1629072']",None,"['NZ Limited Company', 'https://opencorporates.com/companies/nz/1629072']",0.0,0.25,0.0,0.0,0.0625
Finder Money_ Insurance_ Mobile & Shopping Comparison,https://www.finder.com.au/,Compare everything and find better at Australia's most visited comparison site. 100+ categories and 1800+ brands compared. 100% free service.,finder,"['Suite  302 20 Bungan Street MONA VALE NSW 2103', 'https://www.finder.com.au/financial-services-guide']","['info@finder.com.au', 'https://www.crunchbase.com/organization/finder-com-au']","['+612 9959 7686', 'https://www.finder.com.au/credit-cards/queensland-country-credit-union-credit-cards']",None,"[['Chris Ellis', 'CEO'], 'https://www.adnews.com.au/news/viacomcbs-chris-ellis-is-the-new-ceo-of-finder-australia']","[['Financial ServicesOnline Portals'], 'https://www.crunchbase.com/organization/finder-com-au']","['2006', 'https://www.crunchbase.com/organization/finder-com-au']",None,None,"['Australia', 'https://opencorporates.com/companies/au/615734800']",None,"['Private', 'https://www.crunchbase.com/organization/finder-com-au']",0.25,0.25,0.0,0.0,0.125
hipages Group – Transforming the residential trade sector ...,https://hipagesgroup.com.au/,,hipagesgroup,"['Level  10 , 255 Pitt Street Sydney NSW 2000 Australia', 'https://hipagesgroup.com.au/privacy/']","['support@hipages.com.au', 'https://www.crunchbase.com/organization/hipages-group']","['+61 2 8234 0112', 'https://hipagesgroup.com.au/investor-centre/investor-information/']","['trusted hipages tradies', 'hipages group', 'hipages', 'hipages group investor relations', 'hipages partners', 'hipages logo', 'genuine hipages', 'hipagesgroup.com.au hipages', 'existing hipages shareholders', 'hipages lifestyle images']","[['ROBERT ELIAHU SHARON-ZIPSER', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.hipages_group_pty_ltd.e1a59e8e69f5d260c457fdee198734c8.html']","[['AdvertisingHome and GardenHome ImprovementHome RenovationHome ServicesLead Generation'], 'https://www.crunchbase.com/organization/hipages-group']","['2006', 'https://www.crunchbase.com/organization/hipages-group']","['$29.87 million USD', 'https://www.dnb.com/business-directory/company-profiles.hipages_group_pty_ltd.e1a59e8e69f5d260c457fdee198734c8.html']",None,"['Australia', 'https://opencorporates.com/companies/au/644430839']",None,"['Private', 'https://www.crunchbase.com/organization/hipages-group']",0.25,0.25,0.375,0.0,0.21875
Infusion Business Software,https://www.infusionsoftware.co.nz/,,infusionsoftware,None,"['info@infusion.com', 'https://www.crunchbase.com/organization/infusion']","['+64 3 341 1345', 'https://www.infusionsoftware.co.nz/support-and-training/certified-partners/']","['infusion business software', 'infusion software', 'infusion online general infusion professional', 'infusion business software limited', 'small business server infusion software supply', 'www.dps.co.nz infusion business software', 'access infusion business software', 'infusion customers', 'infusion software products', 'infusion support']","[['Michael Eoin MACLENNAN', ' director'], 'https://opencorporates.com/companies/nz/1266694']","[['Enterprise SoftwareRetailSoftware'], 'https://www.crunchbase.com/organization/infusion']","['1998', 'https://www.crunchbase.com/organization/infusion']",None,None,"['New Zealand', 'https://opencorporates.com/companies/nz/1266694']",None,"['Private', 'https://www.crunchbase.com/organization/infusion']",0.0,0.25,0.75,0.0,0.25
Home » CCIQ,https://www.cciq.com.au/,"The Chamber of Commerce and Industry is Queensland’s peak business body. We have been taking care of business for almost 150 years in every possible way.
",cciq,"['375 Wickham Tce Spring Hill, QUEENSLAND, 4000 Australia', 'https://www.dnb.com/business-directory/company-profiles.queensland_chamber_of_commerce_and_industry_limited.2a62a51f80ebeeb28ca1575a02762184.html']","['info@cciq.com.au', 'https://www.crunchbase.com/organization/chamber-of-commerce-and-industry-queensland']","['+61 2 9392 2998', 'https://www.cciq.com.au/news/news/coronavirus-and-trade/']","['queensland businesses', 'cciq international trade services', 'queensland small businesses', 'origin assistance cciq rcb advice', 'cciq international', 'australian businesses', 'business product', 'international trade membership australian export goods', 'queensland small business owners', 'businesses']","[['Stephen Tait', 'CEO'], 'https://www.cciq.com.au/home/about/executive-team/']","[['Consulting'], 'https://www.crunchbase.com/organization/chamber-of-commerce-and-industry-queensland']","['1868', 'https://www.crunchbase.com/organization/chamber-of-commerce-and-industry-queensland']","['$4.58 million USD', 'https://www.dnb.com/business-directory/company-profiles.queensland_chamber_of_commerce_and_industry_limited.2a62a51f80ebeeb28ca1575a02762184.html']",None,None,None,"['Private', 'https://www.crunchbase.com/organization/chamber-of-commerce-and-industry-queensland']",0.75,0.25,0.375,0.0,0.34375
Engineering Consulting » Coffey,https://coffey.com/,Our specialists are experts in geotechnical engineering  environmental services  testing and project management services. We deliver technical excellence to ...,coffey,"['L 1 , 333 Collins St Melbourne, Victoria, 3000 Australia', 'https://app.avention.com/company/3917692b-d85c-3358-aa2f-2dc3102baf45#report/company_summary']","['claire.stewart@coffey.com', 'https://coffey.com/en/about-us/latest-news/understanding-your-sites-risk-profile/']","['+61 3 9290 7127', 'https://coffey.com/en/expertise/our-people/staff/335/robert-mcfee']","['education projects', 'project risk', 'international development projects', 'project teams', 'new projects', 'managing projects', 'project management', 'infrastructure projects', 'project costs', 'many projects']","[['Michael Coffey ', 'Head of NZ Technology ..._LinkedIn'], 'None']","[['Management Consulting'], 'https://www.crunchbase.com/organization/coffey-international']","['1959', 'https://www.crunchbase.com/organization/coffey-international']","['2.5B', 'https://app.avention.com/company/3917692b-d85c-3358-aa2f-2dc3102baf45#report/company_summary']",None,"[' Chatswood, New South Wales, Australia', 'https://www.crunchbase.com/organization/coffey-international']","['24k', 'https://app.avention.com/company/3917692b-d85c-3358-aa2f-2dc3102baf45#report/company_summary']","['Private', 'https://www.crunchbase.com/organization/coffey-international']",0.0,0.25,0.25,0.0,0.125
Invoiceit,https://invoiceit.com/,Invoiceit provides the best computer billing and invoicing software for small  medium & enterprise business. This is best offline windows invoicing & billing software for shops and business.,invoiceit,None,None,"['1800 738 524', ['InfoTrack Australia, phone', 'knowledge_panel']]","['e-mail lists', 'new product entry', 'job new vat tax reports', 'invoice reports', 'default e-mail client', 'e-mail', 'tax reports', 'product entry date', 'new invoices', 'tax button']","[['Nicholas Clive LUNN', ' director'], 'https://opencorporates.com/companies/nz/549059']","['IT - Software, Real estate', 'from_classification_model']","['21 August 1992', 'https://opencorporates.com/companies/nz/549059']",None,None,"['New Zealand', 'https://opencorporates.com/companies/nz/549059']",None,"['NZ Limited Company', 'https://opencorporates.com/companies/nz/549059']",0.0,0.0,0.0,0.0,0.0
WiseTech Global,https://www.wisetechglobal.com/,,wisetechglobal,"[""U 3A 72 O'Riordan St Alexandria, NEW SOUTH WALES, 2015 Australia"", 'https://www.dnb.com/business-directory/company-profiles.wisetech_global_%28australia%29_pty_ltd.7124ab7089a463b7ceceef39348b4358.html']","['cargoit.support@wisetechglobal.com', 'https://www.wisetechglobal.com/contact/']","['+61 (3) 8686 8600', 'https://www.wisetechglobal.com/contact/']",None,"[['Richard White', 'CEO'], 'https://ir.wisetechglobal.com/investors/?page=board']","['Finance and insurance, IT - Software', 'from_classification_model']","[' 2 August 1994', 'https://opencorporates.com/companies/au/065894724']","['$281.02 million USD', 'https://www.dnb.com/business-directory/company-profiles.wisetech_global_%28australia%29_pty_ltd.7124ab7089a463b7ceceef39348b4358.html']",None,"['Australia', 'https://opencorporates.com/companies/au/065894724']",None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.wisetech_global_%28australia%29_pty_ltd.7124ab7089a463b7ceceef39348b4358.html']",0.5,0.25,0.375,0.0,0.28125
CRE8 Pharmacy,https://www.cre8pharmacy.com/,"CRE8 Pharmacy believes in the highest levels of safety  and quality compounds provided with exceptional customer service._CRE8 Pharmacy believes in the highest levels of safety  and quality compounds provided with exceptional customer service._Doctor's Best Choice for  For 
Personalized medication for your patients.  Learn more about our Compounding Formulas 
CONTACT US   Toll Free: (888) 224.5181
Main: (754) 529.8353
Fax:",cre8pharmacy,None,"['communications@cre8pharmacy.com', 'https://www.cre8pharmacy.com/account-set-up/']",None,"['compounded hormone replacement therapy', 'oral hormone replacement therapy', 'non-oral hormone therapy', 'compounded bioidentical hormone replacement therapy', 'pcca clinical compounding pharmacist compounded bioidentical hormone replacement therapy', 'transdermal hormone therapy', 'bioidentical hormone replacement therapy', 'transdermal estrogen replacement therapy', 'hormone therapy', 'postmenopausal hormone therapy']","[['Nancy Dube', 'CEO'], 'https://www.linkedin.com/in/nancy-dube-22151242']","['Healthcare, Agriculture', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
Bolero's Digital Trade Finance Platform: The Future of Trade,https://www.bolero.net/,Industry leaders in trade finance digitisation  Bolero’s solutions support multi bank trade finance & digital trade services for banks  corporates & carriers,bolero.net,"['SOUTHBANK3006VictoriaAustralia', 'https://opencorporates.com/companies/au/643615614']","['jenniferr@whiteoaks.co.uk', 'https://www.bolero.net/atradius-chooses-bolero-solutions-surety-bonds-branch/']","['+61 2 8007 3932', 'https://www.bolero.net/contact/']","['bolero bolero', 'bolero electronic trade documents prompts', 'trade finance digitisation', 'leading trade digitisation technology provider bolero international', 'trade document digitisation', 'trade finance solutions', 'trade finance documents', 'trade finance platforms', 'trade digitisation', 'electronic trade document solutions']","[['CEO Andrew Raymond', 'CEO'], 'https://www.bolero.net/ceo-andrew-raymond-reflects-on-his-first-12-months-at-the-helm-of-bolero/']","[['ComputerElectronicsSoftware'], 'https://www.crunchbase.com/organization/bolero-international']","['1998', 'https://www.crunchbase.com/organization/bolero-international']",None,None,"['Australia', 'https://opencorporates.com/companies/au/643615614']",None,"['Private', 'https://www.crunchbase.com/organization/bolero-international']",0.0,0.25,0.0,0.0,0.0625
BSM Global,https://www.buysellmove.com/,BSM Global’s solutions are used by multinational organisations  large companies  small to medium enterprises (SME’s) and sole traders.,buysellmove,"['L 1 Se 10 3990 Pacific Hwy Loganholme, QUEENSLAND, 4129 Australia', 'https://www.dnb.com/business-directory/company-profiles.b_s_m_global_pty_ltd.5503cfe4858aa4f0f2c9c416340d7af4.html']","['enquires@buysellmove.com', 'https://www.buysellmove.com/bsm-global-opens-in-new-zealand/']","['+64 9 363 2789', 'https://www.buysellmove.com/contact-us/']","['bsm solution', 'ttp bsm global', 'bsm global', 'hypercare bsm global', 'bsm', 'bsm solutions', 'bsm supply chains solutions', 'streamline communication bsm global', 'bsm global evolution', 'bsm global pty limited']","[['ROBERT MAXWELL FLEMMING', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.b_s_m_global_pty_ltd.5503cfe4858aa4f0f2c9c416340d7af4.html']","['IT - Software, Finance and insurance', 'from_classification_model']","['11 May 2018', 'https://opencorporates.com/companies/nz/6837437']","['$19.97 million USD', 'https://www.dnb.com/business-directory/company-profiles.b_s_m_global_pty_ltd.5503cfe4858aa4f0f2c9c416340d7af4.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/6837437']",None,"['Proprietorship Parent', 'https://www.dnb.com/business-directory/company-profiles.b_s_m_global_pty_ltd.5503cfe4858aa4f0f2c9c416340d7af4.html']",0.375,0.25,0.75,0.0,0.34375
ezyCollect: Home,https://ezycollect.com.au/,ezyCollect helps you to automate your accounts receivables and collect cash faster. Setup email  sms and postal reminders in minutes. One click payment plans and credit card facilities makes it easier for customers to pay you on time. Help you accounts team be more efficient with daily call lists and inbuild credit scores for all your debtors. Save time. Save money. Get ezyCollect,ezycollect,"['20 -40 Meagher Street Chippendale NSW 2008 Australia', 'https://ezycollect.com.au/terms-conditions/']","['sales@ezycollect.com.au', 'https://www.crunchbase.com/organization/ezycollect']","['1300 780 524', 'https://www.crunchbase.com/organization/ezycollect']","['business customers', 'business credit scores', 'business credit report', 'business credit monitoring', 'customer trade credit accounts', 'illion business credit scores', 'customer payments', 'business services', 'business cash flows', 'customer payment behaviour']","['Arjun Singh', 'founder(s)', 'https://www.crunchbase.com/organization/ezycollect']","[['Cloud InfrastructureComputerEnterprise SoftwareFinancial ServicesSaaSSoftware'], 'https://www.crunchbase.com/organization/ezycollect']","['2014', 'https://www.crunchbase.com/organization/ezycollect']","['$', 'None']",None,"['Australia', 'https://opencorporates.com/companies/au/114980880']","['0', 'None']","['Private', 'https://www.crunchbase.com/organization/ezycollect']",0.25,0.375,0.75,0.0,0.34375
