title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Ramboll,https://ramboll.com/,Ramboll is a leading engineering  architecture and consultancy company founded in Denmark in 1945. Ramboll employs 16500 people globally and has ...,ramboll,"['50 Glebe Rd, The Junction NSW 2291', ['Ramboll Australia Pty Ltd, address', 'knowledge_panel']]","['ramboll.129@pdf.basware.com', 'https://se.ramboll.com/kontakt/leverantorsinformation']",None,"['ramboll ramboll', 'building services design', 'new buildings', 'ramboll project managers', 'proposed building services design', 'future building projects', 'tall building design', 'ramboll engineering', 'several new buildings', 'services building services']","[['Brian Bell', 'CEO'], 'https://au.linkedin.com/in/brian-bell-22a18021']","['Construction, Manufacturing', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
National Industry Insights Report |,https://nationalindustryinsights.aisc.net.au/,,nationalindustryinsights.aisc.net.au,None,"['resources@industry.gov.au', 'https://www.crunchbase.com/organization/department-of-industry-innovation-and-science']","['+61 2 6243 7000', 'https://www.crunchbase.com/organization/department-of-industry-innovation-and-science']",None,None,"[['GovernmentOffice Administration'], 'https://www.crunchbase.com/organization/department-of-industry-innovation-and-science']",None,None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/department-of-industry-innovation-and-science']",0.0,0.0,0.0,0.0,0.0
Aerial Maps | High Resolution Aerial Imagery | Nearmap US,https://www.nearmap.com/us/en,Explore Nearmap's high-resolution aerial maps and 3D maps for government and businesses. Better quality and more up-to-date than satellite imagery.,nearmap,"['Level 4, Tower One, 100 Barangaroo Avenue Barangaroo, NEW SOUTH WALES, 2000 Australia', 'https://www.dnb.com/business-directory/company-profiles.nearmap_ltd.1910136ca2bbaf442a30b0a40ce0503d.html']","['accounts@nearmap.com', 'https://www.nearmap.com/au/en/current-maps-contact']","['+612 8076 0700', 'https://www.nearmap.com/au/en/current-maps-contact']","['nearmap aerial imagery', 'nearmap imagery', 'use nearmap', 'aerial imagery coverage nearmap', 'nearmap vertical imagery', 'nearmap imagery use cases', 'nearmap high resolution aerial maps', 'other nearmap customers', 'nearmap product', 'nearmap customers']","[['James McFarlane ', 'Global Service Manager_Nearmap ...'], 'None']","[['ArchitectureConstructionGeospatialMapping Services'], 'https://www.crunchbase.com/organization/nearmap-com']","['Nov 11, 2009', 'https://www.crunchbase.com/organization/nearmap-com']","['$63.30 million USD', 'https://www.dnb.com/business-directory/company-profiles.nearmap_ltd.1910136ca2bbaf442a30b0a40ce0503d.html']",None,None,None,"['Public', 'https://www.crunchbase.com/organization/nearmap-com']",0.75,0.25,0.25,0.0,0.3125
ComputerWeekly.com | Information Technology (IT) News_ UK ...,https://www.computerweekly.com/,The latest information technology (IT) news and IT jobs from ComputerWeekly.com. Stay ahead with IT management and technology news  blogs  jobs  case ...,computerweekly,None,"['info@cert.gov.au', 'https://www.crunchbase.com/organization/cert-australia']","['1(300)172-499', 'https://www.crunchbase.com/organization/cert-australia']",None,"[['Alison Gartner ', 'Consultant_Life Sciences'], 'from linkedin search google']","[['ComputerGovernment'], 'https://www.crunchbase.com/organization/cert-australia']","['2010', 'https://www.crunchbase.com/organization/cert-australia']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/cert-australia']",0.0,0.0,0.0,0.0,0.0
RMS Cloud: Property Management & Hotel Management ...,https://www.rmscloud.com/,RMS Property Management System - One of the World's Trusted Property Management and Hotel Management Systems.,rmscloud,"['116 Harrick Road, Keilor Park, Victoria 3042 Australia', 'https://www.rmscloud.com/commercial/online-terms-and-conditions']","['trainingcoordinator@rms.com.au', 'https://www.rmscloud.com/trainingvideos']","['+61447 100774', 'https://www.rmscloud.com/news/rms-heads-to-the-worlds-leading-travel-show']","['rms rms upgrades support', 'rms property management systems', 'rms properties', 'rms cloud technology', 'rms cloud', 'rms hospitality cloud', 'rms', 'rms customers', 'rms system', 'rms hospitality']","[['Gerry Comninos', 'CEO'], 'https://www.rmscloud.com/news/get-to-know-rms-ceo-gerry-comninos']","[['Software'], 'https://www.crunchbase.com/organization/rms']","['1983', 'https://www.crunchbase.com/organization/rms']",None,None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/rms']",None,"['Private', 'https://www.crunchbase.com/organization/rms']",0.25,0.25,0.0,0.0,0.125
Loscam: Pallet Pooling Solutions | Pallet Hire,https://www.loscam.com/,Loscam Pallet Hire - Loscam is a trusted name for providing pallet pooling and returnable packaging solutions in Australia  China  Singapore and many other countries.,loscam,"['Level  1 /37-41 Prospect St, Box Hill Victoria 3128 Australia', 'https://www.loscam.com/sc/index.php']","['dora.tang@loscam.com', 'https://www.loscam.com/en/']","['+64 21 756 339', 'https://www.loscam.com/sc/region-newzealand.php']","['。 loscam', '弃置的木材部件分别会於维修过程中作重用或回收。 loscam', '与客户保持紧密的沟通。并会就托盘管理增值的议题上，和他们分享我们的经验及建议。 loscam', '」 loscam', 'loscam customers', '。」 loscam leader', '公司亦不用再担心需在繁忙的节日期间，为安排所需托盘而四处寻找现金流，因为，托盘已能随需要，随时向路凯租用。而路凯也担当上托盘维护及管理的责任。对于品牌来说，其他好处包括能节省时间，因为托盘已由经人手搬运转型至以机械搬运托盘。而且能减少产品在运输时的破损，提高客户的满意度。 loscam leader', '随着业绩的大幅增长和业务的快速扩张，苏宁商品sku数量和规模也呈激增趋势，而且这些商品中，很大部分是低值易损易耗、保质期短的快消品。因此，提高物流运转效率及加快商品周转成为苏宁首先要面对和解决的问题。 loscam leader', 'loscam products', 'loscam pink pallets']","[['Grant Anderson', 'CEO'], 'https://www.loscam.com/ufiles/1466135150.pdf']","[['Manufacturing'], 'https://www.crunchbase.com/organization/loscam']","['1942', 'https://www.crunchbase.com/organization/loscam']","['$83.89 million USD', 'https://www.dnb.com/business-directory/company-profiles.loscam_australia_pty_ltd.f5c1f06081ee3fc03d86faa28b5503e3.html']",None,"['Australia', 'https://opencorporates.com/companies/au/006440991']",None,"['Private', 'https://www.crunchbase.com/organization/loscam']",0.5,0.25,0.0,0.0,0.1875
Clarity Hospitality Software Solutions | Hotel Software,https://www.clarityhospitality.co.nz/,"Clarity Hospitality Software Solutions provides hotel software for 
hospitality businesses who want to increase productivity and profit through 
smooth  streamlined software solutions. Hotel Software and Property 
Management Systems  Event and Conference Management Software  Online 
Bookings  Systems Integration  Point of Sale Software and Hardware - 
Clarity does it all. Let's connect._Clarity Hospitality Software Solutions provides hotel software for hospitality businesses who want to increase productivity and profit through smooth  streamlined software solutions. Hotel Software and Property Management Systems  Event and Conference Management Software  Online Bookings  Systems In",clarityhospitality,"['Level 3/223 Liverpool St, Darlinghurst NSW 2010', ['Design Clarity, address', 'knowledge_panel']]","['supportdesk@clarityhospitality.co.nz', 'https://www.clarityhospitality.co.nz/clarity-blog/2018/8/22/introducing-gdpr']","['+64 9 448 2516', 'https://www.clarityhospitality.co.nz/']","['hotel guests', 'clarity hotel', 'clarity hotel manager', 'auckland hotel rooms', 'clarity hotel management software', 'best hotel', 'best luxury romantic hotel clarity event', 'luxury hotel rooms', 'hotel software', 'hotel hospitality']","[['STUART STITT', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.clarity_hospitality_software_solutions_nz_limited.3f6bdb6ceb6523c9.html']","['IT - Software, Real estate', 'from_classification_model']","['14 September 2011', 'https://opencorporates.com/companies/nz/3548592']","['$547,000 USD', 'https://www.dnb.com/business-directory/company-profiles.clarity_hospitality_software_solutions_nz_limited.3f6bdb6ceb6523c9.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/3548592']",None,"['Limited\xa0Company Independent', 'https://www.dnb.com/business-directory/company-profiles.clarity_hospitality_software_solutions_nz_limited.3f6bdb6ceb6523c9.html']",0.0,0.25,0.0,0.0,0.0625
Plus Fitness - Your local 24/7 Gym Across Australia,https://www.plusfitness.com.au/,"
Plus Fitness 24/7 Gym - Your Local Gym with over 200 convenient locations across Australia. No Lock In Contracts  Low Prices!
",plusfitness,"['8 BLAXLAND ROAD CAMPBELLTOWN, NEW SOUTH WALES, 2560 Australia', 'https://www.dnb.com/business-directory/company-profiles.plus_fitness_24-7_campbelltown_pty_ltd.c1a21795b7a07e10a9ac2628a617d729.html']",None,"['+61 2 9138 8899', 'https://www.plusfitness.com.au/gyms/join-online/']",None,"[['John Fuller', 'founder'], 'https://au.linkedin.com/in/john-fuller-68b1a124']","['Healthcare, Arts, entertainment and recreation', 'from_classification_model']","['18 December 1997', 'https://opencorporates.com/companies/au/081099498']","['$704,951 USD', 'https://www.dnb.com/business-directory/company-profiles.plus_fitness_24-7_campbelltown_pty_ltd.c1a21795b7a07e10a9ac2628a617d729.html']",None,"['Australia', 'https://opencorporates.com/companies/au/081099498']",None,"['Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.plus_fitness_24-7_campbelltown_pty_ltd.c1a21795b7a07e10a9ac2628a617d729.html']",0.375,0.25,0.375,0.0,0.25
CMS Hospitality,https://www.cmshospitality.com/,CMS Hospitality offers a wide range of hospitality software. We hold offices across the world and our products are designed for properties of all sizes.,cmshospitality,"['Suite  204 , Level 2 4-10 Bridge Street Pymble NSW 2073 Australia', 'https://www.cmshospitality.com/support-and-help-desk/']","['hello@boomworks.com.au', 'https://www.cmshospitality.com/news/cms-boomworks/']","['+61 2 9440 9711', 'https://www.cmshospitality.com/news/discovery-melbourne-selects-guestcentrix/']","['hotel guests', 'hotel bookings', 'guestcentrix property management system', 'hotel housekeeping management solutions', 'hotel rooms', 'guestcentrix cms hospitality', 'hotel industry', 'hotel data', 'hotel booking engine', 'local property management system provider cms hospitality']","[['BRIAN HAROLD MANNING', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.c_m_s_software_house_pty_ltd.41ecdf1a3f26cfe74433e3a83d20ab75.html']","[['Information TechnologySoftware'], 'https://www.crunchbase.com/organization/cms-hospitality']","['1983', 'https://www.crunchbase.com/organization/cms-hospitality']","['$9.18 million USD', 'https://www.dnb.com/business-directory/company-profiles.c_m_s_software_house_pty_ltd.41ecdf1a3f26cfe74433e3a83d20ab75.html']",None,None,None,"['Private', 'https://www.crunchbase.com/organization/cms-hospitality']",1.0,0.25,0.0,0.0,0.3125
Direct Debit_ BPAY_ Online Payment Solutions | Ezidebit ...,https://www.ezidebit.com/en-au,Ezidebit offers all of your business payment needs in one easy place. Choose from Direct Debit  BPAY  EFTPOS  and Real Time Payments  all under one system.,ezidebit,"['480 St Pauls Terrace, Fortitude Valley QLD 4006', ['Ezidebit, address', 'knowledge_panel']]","['info@ezidebit.com.au', 'https://www.crunchbase.com/organization/ezidebit']","['1300 763 256', 'https://www.ezidebit.com/en-au']","['customer payments', 'direct debit payments', 'payment solutions', 'payments', 'card payments', 'payment security', 'making payments', 'payment services', 'payment data', 'payment methods']","[['David Urry ', 'General Manager / Partner ..._LinkedIn'], 'None']","[['CRME-CommercePaymentsReal Time'], 'https://www.crunchbase.com/organization/ezidebit']","['1998', 'https://www.crunchbase.com/organization/ezidebit']","['$67.11 million USD', 'https://www.dnb.com/business-directory/company-profiles.ezidebit_pty_ltd.65c657adfafbacaf523f3c408d8faaf9.html']",None,"['Australia', 'https://opencorporates.com/companies/au/096902813']",None,"['Private', 'https://www.crunchbase.com/organization/ezidebit']",0.0,0.25,0.375,0.0,0.15625
Envibe: Sleek Gym_ Sport and Leisure Centre Software,https://envibe.com.au/,Discover Envibe's user-friendly leisure centre software  perfect for local government facilities  schools  gyms  and leisure centres!,envibe,"['Suite  1 , Level 1 7 Eden Park Drive Macquarie Park NSW 2113 Australia', 'https://envibe.com.au/contact/']","['customercare@envibe.com.au', 'https://envibe.com.au/contact/']","['+61 2 9906 7522', 'https://envibe.com.au/']","['jonas leisure envibe leisure management software', 'envibe envibe', 'new leisure management software users', 'member management software', 'leisure centre members', 'facility members', 'envibe customers', 'leisure management software', 'envibe leisure management software users', 'facility management software']","[['Sue Allen ', 'Recreation Centres Administrator_City of ...'], 'from linkedin search google']","[['Software'], 'https://www.crunchbase.com/organization/envibe']",None,None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/envibe']",0.25,0.25,0.0,0.0,0.125
Bodhi - Early Childhood Care Training | NZQA Accredited,http://bodhi.ac.nz/,Bodhi is a Private Training Establishment accredited by NZQA that specialises in Early Childhood Education training and qualifications.,course.bodhi.ac.nz,None,"['account@bodhi.network', 'https://www.crunchbase.com/organization/bodhi']","['+649 818 9398', 'https://bodhi.ac.nz/testimonials/']","['student support', 'students', 'other student teachers', 'many student educators', 'students knowledge base', 'early childhood education qualifications', 'early childhood setting', 'early childhood', 'young children', 'bodhi ltd']","['Xiahong Lin', 'founder(s)', 'https://www.crunchbase.com/organization/bodhi']","[['BlockchainComputerSharing Economy'], 'https://www.crunchbase.com/organization/bodhi']","['May 2017', 'https://www.crunchbase.com/organization/bodhi']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/bodhi']",0.0,0.25,0.0,0.0,0.0625
ORTEC | ORTEC,https://ortec.com/en-us,We leverage data & mathematics to create value for businesses and society at large,ortec,"['Level 3 VIC 3004', 'https://ortec.com/en-au/contact-us']","['info@ortec.com', 'https://www.crunchbase.com/organization/ortec']","['+61 3 9036 9300', 'https://ortec.com/en-au/contact-us']",None,"[['Stefano Lee', 'Managing_Director'], 'https://www.ortecfinance.com/en/about-ortec-finance/news-and-events/ortec-finance-expands-global-presence-with-new-melbourne-australia-office']","[['AnalyticsService IndustrySoftware'], 'https://www.crunchbase.com/organization/ortec']","['1981', 'https://www.crunchbase.com/organization/ortec']",None,None,"['Australia', 'https://opencorporates.com/companies/au/634730144']",None,"['Private', 'https://www.crunchbase.com/organization/ortec']",0.25,0.25,0.375,0.0,0.21875
