title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
CQR: Cyber Security Consultants,https://www.cqr.com/,CQR’s Cyber Security Consultants will ensure your business  your people  your information and your technology are protected and empowered.,cqr,"['16 141 058 022 Office addresses: 136 Greenhill Road, UNLEY SA 5061', 'https://www.cqr.com/contact/']","['enquiries@cqr.com', 'https://www.crunchbase.com/organization/cqr']","['+61 (0)8 7325 6201', 'https://www.cqr.com/contact/']","['information security specialist cqr', 'information security services', 'information security management system', 'independent information security services', 'information security industry', 'information security awareness', 'information security specialist', 'cqr staff cyber security services', 'information security professionals', 'information security testers']","[['John Mitchell', 'Managing_Director'], 'https://au.linkedin.com/in/john-mitchell-b600314']","[['Cyber SecurityInformation TechnologyNetwork Security'], 'https://www.crunchbase.com/organization/cqr']","['2004', 'https://www.crunchbase.com/organization/cqr']","['$525,000 USD', 'https://www.dnb.com/business-directory/company-profiles.cqr_pty_ltd.4f4cc7e8d08d3a19fa25b0ad14edc9c3.html']",None,"['Australia', 'https://opencorporates.com/companies/au/151656218']",None,"['Private', 'https://www.crunchbase.com/organization/cqr']",0.25,0.25,0.375,0.0,0.21875
Lucidity Cloud Services,https://www.lucidity.co.nz/,Simplify your IT with our trusted cloud computing and managed IT services. Formerly known as MHA Cloud Computing  we are now Lucidity.,lucidity,"['PO Box 1387 , Shortland Street Auckland 1010', 'https://www.lucidity.co.nz/contact-us/']","['info@golucidity.com', 'https://www.crunchbase.com/organization/kr8os']","['+64 9 377 2227', 'https://www.lucidity.co.nz/contact-us/']","['microsoft powerapps training microsoft project', 'teams microsoft office', 'microsoft office', 'lucidity leverage microsoft azure', 'microsoft teams users', 'microsoft teams', 'microsoft new zealand', 'microsoft partner awards lucidity', 'microsoft applications', 'lucidity cloud strategy workshop microsoft teams']","[['Jarrad Clift', 'CEO'], 'https://au.linkedin.com/in/jarrad-clift-13662755']","[['AdvertisingAdvertising PlatformsBlockchainMobile Advertising'], 'https://www.crunchbase.com/organization/kr8os']","['Aug 2017', 'https://www.crunchbase.com/organization/kr8os']","['$19.6M', 'None']","['$0', 'None']",None,"['157', 'None']","['Private', 'https://www.crunchbase.com/organization/kr8os']",0.25,0.25,0.0,0.0,0.125
The Growth Fund: Home,https://thegrowthfund.com.au/,About The Growth Fund,thegrowthfund,"['Suite  2 , Level 33 Chifley Tower 2 Chifley Square Sydney NSW 2000 Australia', 'https://thegrowthfund.com.au/']","['enquiry@thegrowthfund.com.au', 'https://www.crunchbase.com/organization/the-growth-fund']","['+61 2 8052 0800', 'https://thegrowthfund.com.au/']","['other growth fund portfolio businesses', 'businesses', 'management teams', 'business performance', 'growth fund', 'other management team members', 'valuable business lessons', 'customer service expertise', 'specialised fuel services', 'sales teams']","[['SCOTT GRECK', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.the_growth_fund_pty_ltd.7c4eea6fbd94709a8fe4b9885c7cc815.html']","['Finance and insurance, Real estate', 'from_classification_model']",None,"['$995,021 USD', 'https://www.dnb.com/business-directory/company-profiles.the_growth_fund_pty_ltd.7c4eea6fbd94709a8fe4b9885c7cc815.html']",None,None,None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.the_growth_fund_pty_ltd.7c4eea6fbd94709a8fe4b9885c7cc815.html']",1.0,0.375,0.0,0.0,0.34375
Testpoint - Australia's Software Testing Consultancy - Official ...,https://testpoint.com.au/,Technology consulting  program project management  performance testing services  load testing services  managed testing services  test automation services.,testpoint,"['351 Oran Park Drive, Oran Park, NSW 1300', 'https://testpoint.com.au/']",None,"['+61 2 8315 4113', 'https://testpoint.com.au/contact-us/']","['software automation testing', 'test automation testing tools', 'application testing', 'automated software testing', 'automation testing solutions', 'necessary software testing experience', 'performance testing', 'automation testing services', 'automation testing', 'seamless software testing']","[['Fadi Hawli', 'CEO'], 'https://thesiliconreview.com/magazine/profile/testpoint--shines-a-new-light-on-the--software-industry']","[['Information TechnologyQuality AssuranceUsability Testing'], 'https://www.crunchbase.com/organization/testpoint']","['Jan 1, 2007', 'https://www.crunchbase.com/organization/testpoint']","['$1.63 million USD', 'https://www.dnb.com/business-directory/company-profiles.testpoint_pty_ltd.4b09cdbb2af82b11895bbf99fd0e4f1e.html']",None,None,None,"['Private', 'https://www.crunchbase.com/organization/testpoint']",0.25,0.25,0.375,0.0,0.21875
PCI Consulting Australia,https://www.pciconsultingaustralia.com.au/,PCI Consulting Australia’s goal is to assist your business in achieving PCI DSS compliance. Our team of skilled Information Security professionals work in partnership with our clients for you to not only achieve compliance but also maintain it.,pciconsultingaustralia,"['Level  14 , 309 Kent Street, Sydney NSW 2000', 'https://www.pciconsultingaustralia.com.au/contact']","['info@pciconsultingaustralia.com.au', 'https://www.pciconsultingaustralia.com.au/contact']","['1300 997 290', 'https://www.pciconsultingaustralia.com.au/']","['pci consulting australia', 'remediation pci consulting australia', 'pci consulting australia testimonials industry', 'pci dss assessments', 'pci dss compliance', 'pci consulting australia code reviews careers', 'pci related assessment work', 'pci compliance', 'pci compliant', 'pci dss requirement']",None,"[['Web Hosting'], 'https://www.crunchbase.com/organization/ecorner']","['2003', 'https://www.crunchbase.com/organization/ecorner']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/ecorner']",0.25,0.25,0.0,0.0,0.125
Braintree | Online Payment Solutions and Global Payment ...,https://www.braintreepayments.com/,Reach more buyers and drive higher conversion with an online payment solution that processes PayPal  Venmo  credit and debit cards  Apple Pay  and Google Pay.,braintreepayments,"['1 York Street Sydney NSW 2000 Australia', 'https://www.braintreepayments.com/contact']","['support@braintreepayments.com', 'https://www.crunchbase.com/organization/braintree-payment-solutions']",None,"['eligible braintree merchants', 'braintree direct merchants', 'braintree merchant poshmark', 'braintree payments system', 'braintree helps', 'merchant initiated transactions', 'new merchants', 'existing braintree customers', 'merchant data chargebacks', 'online merchants']","['Bryan Johnson', 'founder(s)', 'https://www.crunchbase.com/organization/braintree-payment-solutions']","[['BillingCredit CardsFinTechPayments'], 'https://www.crunchbase.com/organization/braintree-payment-solutions']","['Oct 2007', 'https://www.crunchbase.com/organization/braintree-payment-solutions']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/braintree-payment-solutions']",0.25,0.0,0.0,0.0,0.0625
BT Consulting: Home,https://btconsulting.co.nz/,,btconsulting,"['Level  27 , PwC Tower 188 Quay Street Auckland 1010 New Zealand', 'https://btconsulting.co.nz/contact/']",None,"['+64 22 657 3252', 'https://btconsulting.co.nz/about/']","['security threats', 'security solution', 'cyber security threats', 'cyber security solutions', 'outsourced security solutions', 'network security infrastructures', 'network security management', 'high level security solutions', 'security', 'security teams']","[['Bao Truong', 'Managing_Director'], 'https://au.linkedin.com/in/bao-truong-39bb7045']","[['Cyber SecurityNetwork Security'], 'https://www.crunchbase.com/organization/bt-consulting-57ab']","['Jan 1, 2015', 'https://www.crunchbase.com/organization/bt-consulting-57ab']",None,None,"['Australia', 'https://opencorporates.com/companies/au/145568458']",None,"['Private', 'https://www.crunchbase.com/organization/bt-consulting-57ab']",0.25,0.25,0.0,0.0,0.125
Financial Review - Business_ Finance and Investment News ...,https://www.afr.com/,Skip to navigationSkip to contentSkip to footerHelp using this website - Accessibility statementExperience the AFR for half the priceSave 50% Now. Today's ...,afr,"['506 Sydney NSW 2001', 'https://www.afr.com/privacy-policy?Embed=Y']","['nila.sweeney@afr.com.au', 'https://www.afr.com/property/residential/work-from-anywhere-fuels-demand-for-airbnb-rentals-20200923-p55y9o']","['+61 2 7966 6900', 'https://www.afr.com/conditions-of-use']","['government bond rates', 'more australian state government bonds', 'government bonds', 'us government bonds', 'australian governments', 'australian government debt', 'government bond record', 'commonwealth government bonds', 'state governments', 'cent interest rate']","[['Nick Hawkins', 'CEO'], 'https://www.afr.com/companies/financial-services/iag-names-nick-hawkins-new-ceo-20200921-p55xjj']","[['NewsPublishingSocial News'], 'https://www.crunchbase.com/organization/australian-financial-review']","['30 June 2020', 'https://opencorporates.com/companies/au/642201821']","['3.5M', 'https://app.avention.com/company/1cb4cca9-f5d2-3366-adfc-4e3ea586f6ff#report/company_summary']",None,"[' Pyrmont, New South Wales, Australia', 'https://www.crunchbase.com/organization/australian-financial-review']","['30', 'https://app.avention.com/company/1cb4cca9-f5d2-3366-adfc-4e3ea586f6ff#report/company_summary']","['Private', 'https://www.crunchbase.com/organization/australian-financial-review']",0.25,0.25,0.0,0.0,0.125
ANZ Bank New Zealand Ltd | Online Banking | ANZ,https://www.anz.co.nz/personal/,We offer a wide range of financial services in NZ  with global reach as a subsidiary of the ANZ Group. Talk to the Bank with more experts in more places.,anz,"['23 -29 Albert St Auckland 1010 New Zealand', 'https://www.anz.co.nz/personal/']","['companycards@anz.com', 'https://www.anz.co.nz/business/products-services/business-credit-cards/manage-business-commercial-cards/']","['+64 9 252 3493', 'https://www.anz.co.nz/institutional/finance-capital/specialised-finance/']","['anz new zealand', 'relevant anz business workshops', 'anz investments anz financial wellbeing report', 'anz customers', 'anz', 'anz bank new zealand limited', 'anz accounts', 'anz new zealand investments limited', 'new zealand businesses', 'anz credit']","[['Shayne Cary ELLIOTT', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.anz_bank_new_zealand_limited.c134680133c75e1036e7e4e8d7e6574d.html']","[['BankingFinanceFinancial ServicesWealth Management'], 'https://www.crunchbase.com/organization/anz']","['Mar 2, 1835', 'https://www.crunchbase.com/organization/anz']","['$4.82 billion USD', 'https://www.dnb.com/business-directory/company-profiles.anz_bank_new_zealand_limited.c134680133c75e1036e7e4e8d7e6574d.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/35976']",None,"['Public', 'https://www.crunchbase.com/organization/anz']",0.625,0.25,0.0,0.0,0.21875
Vonage: Communication APIs_ Contact Centre_ Business ...,https://www.vonage.com.au/,Vonage offers flexible and scalable voice  messaging  video and data capabilities across Unified Communications  Contact Centres and Communications APIs.,vonage,None,"['press@nexmo.com', 'https://www.crunchbase.com/organization/vonage']",None,"['customer communication channels', 'customer communication', 'aramex customer communications', 'customer experience companies', 'customer experience analytics vonage sms network', 'customer experience industry', 'customer experience insight', 'innovative customer messaging experiences', 'better customer experiences', 'business communications']","[['Alan Masarek', 'CEO'], 'https://www.itwire.com/business-technology/vonage-opening-second-australian-office.html']","[['Developer APIsEnterpriseEnterprise ApplicationsMessagingMobilePaaSSoftwareTelecommunications'], 'https://www.crunchbase.com/organization/vonage']","['2001', 'https://www.crunchbase.com/organization/vonage']",None,"['$0', 'None']",None,"['3', 'None']","['Public', 'https://www.crunchbase.com/organization/vonage']",0.0,0.0,0.0,0.0,0.0
Over the Wire - IT Telecommunications Provider,https://overthewire.com.au/,We are your one-stop-shop for IT & Telco services including data networks  VOIP  hosting & IT security & support. Let's talk about your business today.,overthewire,"['LEVEL 24 100 CREEK STREET BRISBANE, QUEENSLAND, 4000 Australia', 'https://www.dnb.com/business-directory/company-profiles.over_the_wire_holdings_limited.ade8e6cc66978d49.html']","['privacy@overthewire.com.au', 'https://overthewire.com.au/privacy-policy/']","['+612 9191 9333', 'https://overthewire.com.au/contact/sydney/']","['private network services', 'traditional fibre business services', 'business grade telecommunications services', 'business security', 'business grade ethernet services', 'new business systems', 'cloud based infrastructure solutions businesses', 'business grade solutions', 'australian businesses', 'network solution']","[['MICHAEL NICTARIOS OMEROS', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.over_the_wire_holdings_limited.ade8e6cc66978d49.html']","[['Data CenterInformation TechnologyInternetTelecommunications'], 'https://www.crunchbase.com/organization/over-the-wire']","['2007', 'https://www.crunchbase.com/organization/over-the-wire']","['$57.34 million USD', 'https://www.dnb.com/business-directory/company-profiles.over_the_wire_holdings_limited.ade8e6cc66978d49.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/1482566']",None,"['Private', 'https://www.crunchbase.com/organization/over-the-wire']",0.375,0.25,0.1875,0.0,0.203125
Pareto Phone – Helping you make the world a better place,https://paretophone.com/,,paretophone,"['518 Brunswick Street Fortitude Valley QLD 4006', 'https://paretophone.com/about/']","['info@paretophone.com', 'https://paretophone.com/about/']","['+61 7 3015 4000', 'https://paretophone.com/about/']","['pareto phone', 'pareto phone head office', 'pareto phone’s call centre', 'telephone fundraising services', 'collective fundraising experience', 'business management experience', 'charity works', 'campaign management', 'industry best practice', 'personal information']","[['Craig Shackleton ', 'Commercial Director ..._LinkedIn'], 'from linkedin search google']","['Healthcare, Arts, entertainment and recreation', 'from_classification_model']","['26 February 2019', 'https://opencorporates.com/companies/au/631922604']",None,None,"['Australia', 'https://opencorporates.com/companies/au/631922604']",None,"['Australian Proprietary Company, Limited By Shares', 'https://opencorporates.com/companies/au/631922604']",0.25,0.25,0.0,0.0,0.125
Home- CIO 100 - CIO New Zealand,https://www2.cio.co.nz/cio100/,Information Technology strategy insight for senior IT management - resources to understand and leverage information technology. ,www2.cio,None,"['online@cxo.com', 'https://www.crunchbase.com/organization/cio']",None,"['new zealand businesses', 'new technology', 'technology teams', 'cio new zealand', 'new energy technologies', 'group cio cio new zealand', 'business technology executive roles', 'new zealand', 'customer technology', 'microsoft new zealand']","[['Grant Sayer ', 'Healthdirect Australia_LinkedIn'], 'from linkedin search google']","[['AnalyticsCommunitiesNews'], 'https://www.crunchbase.com/organization/cio']","['2004', 'https://www.crunchbase.com/organization/cio']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/cio']",0.0,0.0,0.0,0.0,0.0
MSP Corporation: Australia's No.1 IT Company | Computer ...,https://www.mspcorp.com.au/,,mspcorp,"['1 & 3 515 Kent Street Sydney NSW 2000', 'https://www.mspcorp.com.au/serviced-locations/']","['jobs@mspcorp.com.au', 'https://www.mspcorp.com.au/about-us/careers/']","['1300 554 404', 'https://www.mspcorp.com.au/it-support-options/managed-service/']","['service maintenance services', 'business it consultant services', 'it services company', 'certain it support services', 'support services', 'it services', 'it computer services', 'full managed it services', 'complete managed it services', 'msp corp web development services']","[['Kane Salisbury', 'CEO'], 'https://au.linkedin.com/in/kane-salisbury-86892359']","['Manufacturing, IT - Software', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Bambora: Online Payment Processing For Software,https://www.bambora.com/,Bambora and Ingenico have merged with Worldline to become one payments champion. Secure and innovative payment solutions for instore and online businesses.,bambora,"['Level  22 -30 Chifley Drive, Preston, NSW 3072 Australia', 'https://www.bambora.com/en/au/terms-conditions/']","['info@eftposaustralia.com.au', 'https://www.crunchbase.com/organization/eftpos-australia']","['1300 721 163', 'https://www.bambora.com/en/au/privacy-policy/']","['customer payment data', 'customer payment fraud', 'card payments', 'recurring customer payments', 'payment information', 'credit card payments', 'payment services', 'payment experience', 'online payment transactions', 'bambora payment acceptance']","[['Johan Tjärnberg', 'CEO'], 'https://arcticstartup.com/bambora-acquired-1-5-billion-euros/']","[['Mobile Payments'], 'https://www.crunchbase.com/organization/eftpos-australia']","['17 January 2001', 'https://opencorporates.com/companies/au/095635680']","['$90.06 million USD', 'https://www.dnb.com/business-directory/company-profiles.bambora_online_pty_ltd.aa8c15c38de54cf092ba3b71236ac9c5.html']",None,"['Australia', 'https://opencorporates.com/companies/au/095635680']",None,"['Private', 'https://www.crunchbase.com/organization/eftpos-australia']",0.25,0.25,0.0,0.0,0.125
Glassdoor Job Search | Find the job that fits your life,https://www.glassdoor.co.nz/index.htm,Search millions of jobs and get the inside scoop on companies with employee reviews  personalised salary tools  and more. Hiring? Post a job for free.,glassdoor,"['2021 IBM Graduate Program - Wellington IBM Wellington', 'https://www.glassdoor.co.nz/Job/education-training-jobs-SRCH_KE0,18.htm']","['roman@termius.com', 'https://www.glassdoor.co.nz/job-listing/product-designer-termius-JV_IC3525162_KO0,16_KE17,24.htm?jl=1006388700203&pos=129&ao=1136043&s=58&guid=000001765478c6cba562d0fe5db4d78d&src=GD_JOB_AD&t=SR&vt=w&cs=1_a5290965&cb=1607734970596&jobListingId=1006388700203&jrtk=1-1epa7hhnmu512801-1epa7hhonu3ar800-974735f4bbd14b00&ictk=1epa7hhnmu512801&ctt=1607735047323']","['+649 212 6485', 'https://www.glassdoor.co.nz/job-listing/water-resources-engineer-intermediate-senior-harrison-grierson-JV_IC3525109_KO0,44_KE45,62.htm?jl=1006699230562&pos=126&ao=1136043&s=58&guid=000001765478c6cba562d0fe5db4d78d&src=GD_JOB_AD&t=SR&vt=w&cs=1_a6517031&cb=1607734970595&jobListingId=1006699230562&jrtk=1-1epa7hhnmu512801-1epa7hhonu3ar800-3acd9df013800348&ictk=1epa7hhnmu512801&ctt=1607735057293']","['auckland senior software engineer jobs', 'asb bank senior software engineer employees', 'westpac new zealand jobs', 'new zealand jobs', 'senior software engineer jobs', 'westpac new zealand hamilton jobs', 'software engineer jobs', 'westpac new zealand employees', 'countdown new zealand good', 'senior software engineer employees']","[['Allison Harvey ', 'HR Business Partner_ APAC_Itron ...'], 'from linkedin search google']","['Education, Finance and insurance', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
